,Contrast,ASM,Energy,Homogeneity,correlation,outcome
157,744.6008167841128,0.5171807223531644,0.7191527809535081,0.9885491831454478,0.9757136642973592,begnin
158,257.74643657911594,0.8681155658310902,0.9317271949616422,0.9960362557041935,0.9690185586448341,begnin
159,135.3819666880205,0.9052173783180347,0.9514291241695488,0.9979180332991723,0.977541667988082,begnin
160,542.8296164317745,0.5492315471988278,0.7411015768427617,0.9916521142861043,0.9811340605754152,begnin
161,778.4463084561178,0.5617957156230647,0.7495303300221178,0.9880286914702409,0.9719235541966365,begnin
162,637.8573430493274,0.5006478432620107,0.7075647272596414,0.990190733813408,0.979998115399759,begnin
163,187.4519538757207,0.8987310200880609,0.9480142509941826,0.9971172768757771,0.970701951951952,begnin
164,531.113869314542,0.6754572866890075,0.8218620849564771,0.9918322844813683,0.9741884711311931,begnin
165,179.64145579756567,0.9219226290037924,0.9601680212357587,0.9972373903392864,0.9633222794320179,begnin
166,404.84415038436896,0.6650550808404512,0.8155090930458416,0.9937741188081018,0.981062201219377,begnin
167,484.2508808456118,0.5409372377687578,0.7354843558966824,0.9925529652624241,0.9835120075017707,begnin
168,416.55989750160154,0.7075373011518348,0.8411523650040074,0.9935939486128379,0.9776085147889954,begnin
169,1269.2059377001922,0.5238400717667822,0.7237679681823327,0.9804815621797407,0.9572921824164935,begnin
170,218.69394618834082,0.8303143415180173,0.9112158589039248,0.9966368230217398,0.9797802377466064,begnin
171,398.33540198590646,0.7389901271909053,0.8596453496593263,0.9938742133610263,0.9759695419808014,begnin
172,346.2654147982063,0.7365687163135932,0.8582358162612379,0.9946749697844216,0.9793707872376602,begnin
173,1549.0821188340806,0.5809496607454239,0.7622005384053621,0.976177496403991,0.9398134937743038,begnin
174,471.23338404868673,0.6114034768060234,0.7819229353369955,0.9927531543682728,0.9809991676153095,begnin
175,135.3819666880205,0.9398186897474106,0.9694424633506676,0.9979180332991724,0.9641675031938121,begnin
176,370.99865871236386,0.883702674715068,0.9400546126236858,0.9942946104833088,0.9485383516161807,begnin
177,210.88344811018578,0.8701792558139607,0.9328339915622504,0.9967569364852491,0.9743805922972184,begnin
178,588.3908552210122,0.5259376171207639,0.7252155659669502,0.9909514524156335,0.9805444574660458,begnin
179,659.9870876041,0.7652172743424976,0.8747669828831548,0.989850412333465,0.9548864395188784,begnin
180,296.79892696989106,0.685845618712606,0.8281579672457459,0.995435688386647,0.9852576805488642,begnin
181,598.8048526585522,0.8385877163729968,0.9157443509915837,0.9907913011309545,0.9395302284067064,begnin
182,343.6619154388213,0.803164788998207,0.8961946155820213,0.9947150076055913,0.9724150972978183,begnin
183,684.7203315182576,0.6060434080137818,0.778487898437594,0.9894700530323524,0.9725447640035354,begnin
184,516.7946228379244,0.7147874299173459,0.8454510215957787,0.992052492497802,0.9713437486386719,begnin
185,812.291800128123,0.4876668549276877,0.6983314792615951,0.9875081997950339,0.9750159044508554,begnin
186,692.5308295964126,0.7093809039701815,0.8422475312936105,0.989349939568843,0.9620096349559414,begnin
187,639.1590927290199,0.7827835469969171,0.8847505563699393,0.9901707149028232,0.9526262512918625,begnin
188,929.4492713004485,0.5120990101490384,0.7156109349004096,0.9857064978423946,0.9698326510698795,begnin
189,380.11090647021143,0.6687151183393584,0.817750034142071,0.9941544781092145,0.982039665760596,begnin
190,317.6269218449712,0.7768998926028564,0.8814192490539655,0.9951153858172889,0.9776177352669261,begnin
191,369.6969090326714,0.6098845410492215,0.7809510490736417,0.9943146293938938,0.9852167878852628,begnin
192,309.8164237668161,0.7594483489223326,0.8714633376811285,0.9952354992807982,0.9797948413066202,begnin
193,404.844150384369,0.8021560603688831,0.8956316544031274,0.993774118808102,0.9675158606316343,begnin
194,702.9448270339526,0.7028735943328144,0.8383755687833552,0.989189788284164,0.962318592046498,begnin
195,479.04388212684177,0.6835213470530683,0.8267534983615542,0.9926330409047636,0.9761711318157575,begnin
196,382.7144058295964,0.7292400496276553,0.8539555314111241,0.9941144402880449,0.9777823647574725,begnin
197,473.83688340807174,0.51313453820857,0.7163340967792682,0.992713116547103,0.9848070977319857,begnin
198,387.92140454836647,0.6709223093118787,0.8190984735133369,0.9940343646457054,0.9815386901940438,begnin
199,190.05545323510572,0.8740352092909899,0.9348985021332475,0.9970772390546073,0.9762471079934741,begnin
200,686.02208119795,0.6463832080526967,0.8039796067393107,0.9894500341217674,0.9692655826174938,begnin
201,269.4621836963485,0.8328346934710108,0.9125977720063811,0.9958560855089295,0.974584076502157,begnin
202,346.2654147982063,0.7247155363319189,0.8513022590901065,0.9946749697844215,0.9802764646598654,begnin
203,499.87187700192186,0.5869570477921456,0.7661312210007798,0.9923127383354055,0.981038229524113,begnin
204,182.24495515695065,0.880403131432825,0.9382979971378096,0.9971973525181166,0.9760047791158682,begnin
205,527.2086202754645,0.4940375167271408,0.7028780240746902,0.9918923412131231,0.9837191535417402,begnin
206,1030.9857463164637,0.5191749822943414,0.7205379811601478,0.9841450228167739,0.9659245812725668,begnin
207,893.0002802690583,0.5163687272709412,0.7185880094121674,0.9862670273387713,0.9707858482878111,begnin
208,2301.4934336963483,0.4920395272286508,0.7014552923947832,0.9646065660859295,0.925307556373473,begnin
209,1224.946448590647,0.717886726510493,0.8472819639945683,0.9811622051396265,0.9285507344767058,begnin
210,242.1254404228059,0.7004593868794375,0.8369345176771225,0.996276482631212,0.9874131654684116,begnin
211,583.1838565022422,0.6013414686234596,0.7754621000561276,0.9910315280579731,0.9769905404734386,begnin
212,499.87187700192186,0.6115201823731564,0.7819975590583109,0.9923127383354056,0.9798422316802529,begnin
213,184.8484545163357,0.8663678358001388,0.9307888244925048,0.9971573146969468,0.9782661850123088,begnin
214,226.50444426649582,0.8322916160628873,0.9123001787037462,0.9965167095582306,0.9787907698748429,begnin
215,768.032311018578,0.6248112505750556,0.7904500304099277,0.9881888427549199,0.9675084398900627,begnin
216,231.71144298526585,0.7867190475309853,0.886971841453259,0.9964366339158911,0.9830095027710727,begnin
217,551.941864189622,0.6325593109102867,0.7953359736050462,0.9915119819120102,0.9763604753256308,begnin
218,184.8484545163357,0.8113369151489851,0.9007424244194259,0.9971573146969469,0.984702400414714,begnin
219,570.1663597053171,0.5877662976059836,0.7666591795615465,0.9912317171638219,0.9782713720254331,begnin
220,380.11090647021143,0.7012590070131645,0.8374120891252791,0.9941544781092146,0.9800443084697759,begnin
221,538.924367392697,0.7022403150201644,0.837997801321796,0.9917121710178591,0.9713754767863753,begnin
222,434.78439301729657,0.5481115843022242,0.7403455843740977,0.9933136838646495,0.9849828627077684,begnin
223,522.0016215566944,0.6148740931909623,0.7841390777094088,0.9919724168554624,0.9787155660639203,begnin
224,700.3413276745675,0.7108834442628023,0.8431390420700504,0.9892298261053337,0.9613237963009706,begnin
225,700.3413276745675,0.586632718178189,0.7659195246095957,0.9892298261053336,0.9732612252465633,begnin
226,429.5773942985266,0.602859977160393,0.7764405818608356,0.993393759506989,0.9830856998758345,begnin
227,775.8428090967329,0.5137173783244471,0.7167408027484183,0.9880687292914107,0.9748579781503883,begnin
228,466.0263853299167,0.6167459927129018,0.7853317723821581,0.9928332300106124,0.9809461664476194,begnin
229,631.3485946508648,0.7517775528633049,0.8670510670446724,0.9902908283663325,0.9593674997902522,begnin
230,423.068645900064,0.5120161375099467,0.7155530291389637,0.9934938540599134,0.9864927102709988,begnin
231,1073.9434857463166,0.6145182166359525,0.7839121230316268,0.9834843987674727,0.9552774354515793,begnin
232,1338.1986707238948,0.6434758886788844,0.8021694887484093,0.9794205599187418,0.9388224051161836,begnin
233,429.5773942985266,0.6294187607483067,0.7933591625161373,0.993393759506989,0.981851632964285,begnin
234,296.79892696989106,0.836820170714302,0.9147787550628305,0.995435688386647,0.9712273776463831,begnin
235,304.60942504804615,0.790754939924903,0.889244027207888,0.9953155749231377,0.9771021619827679,begnin
236,443.8966407751442,0.710712042529438,0.8430373909438643,0.9931735514905553,0.9758359557794498,begnin
237,887.7932815502883,0.5449223366860116,0.738188550904179,0.9863471029811108,0.9690834221243457,begnin
238,822.705797565663,0.6455535590912953,0.8034634771358903,0.987348048510355,0.9630014600722268,begnin
239,596.2013532991672,0.6241958607938188,0.790060669058914,0.9908313389521243,0.9749977722809927,begnin
240,827.9127962844329,0.4906173034697551,0.7004407922656669,0.9872679728680154,0.9744129092951852,begnin
241,351.47241351697625,0.7565780045063633,0.8698149254331999,0.9945948941420819,0.9772935127298653,begnin
242,204.37469971172325,0.8965908449241315,0.9468848108002005,0.9968570310381736,0.9686726806909273,begnin
243,408.7493994234465,0.6861988173284406,0.8283711833039827,0.9937140620763472,0.9795612443459282,begnin
244,481.64738148622683,0.6428260704267129,0.8017643484383132,0.9925930030835939,0.9788344732402986,begnin
245,393.1284032671365,0.7338831200438009,0.8566697847150913,0.9939542890033658,0.9767565295005979,begnin
246,307.21292440743116,0.7804953173047406,0.8834564603333549,0.995275537101968,0.9780052082742705,begnin
247,950.2772661755284,0.6302557517997546,0.7938864854623453,0.9853861952730365,0.9588791925206706,begnin
248,671.7028347213325,0.6413616969792603,0.8008506084028783,0.9896702421382011,0.9703516956832403,begnin
249,511.5876241191544,0.8112249202219396,0.9006802541534591,0.9921325681401416,0.9565365130370913,begnin
250,393.1284032671365,0.7795227741181181,0.8829058693417539,0.9939542890033657,0.9718481001953874,begnin
251,406.1459000640615,0.6445413509845812,0.8028333270265885,0.993754099897517,0.9821160590588442,begnin
252,583.1838565022422,0.5256259365813731,0.7250006459179006,0.9910315280579731,0.980732799710009,begnin
253,391.82665358744396,0.7344717753194251,0.8570132877146218,0.9939743079139507,0.9767828605798828,begnin
254,508.98412475976943,0.7350363371578548,0.8573426019730122,0.9921726059613113,0.9696157891750273,begnin
255,536.320868033312,0.7813887190126608,0.8839619443237705,0.9917522088390288,0.9608061495533019,begnin
256,400.93890134529147,0.5757827971290619,0.7588035299924888,0.9938341755398565,0.9852521476851533,begnin
257,719.8675728699552,0.56041418515779,0.7486081653026435,0.9889295424465605,0.9741854418300788,begnin
258,317.6269218449712,0.6737820333465032,0.820842270686947,0.9951153858172889,0.9847998107678525,begnin
259,400.93890134529147,0.641014798453793,0.8006339978128539,0.9938341755398565,0.9825257426497702,begnin
260,348.8689141575913,0.6815606242723315,0.8255668502746046,0.9946349319632517,0.9828645833072003,begnin
261,626.1415959320948,0.7700818466381154,0.877543073950285,0.990370904008672,0.9563579007341622,begnin
262,1568.6083640294682,0.4795836955110474,0.6925198159699456,0.9758772127452178,0.9514502944772781,begnin
263,614.4258488148622,0.5084355180204259,0.7130466450523597,0.9905510742039361,0.9804317254708553,begnin
264,637.8573430493273,0.5647116707696019,0.7514730006923748,0.9901907338134082,0.9769504272693424,begnin
265,344.96366511851375,0.8109769178860137,0.9005425686140626,0.9946949886950065,0.9711294496245629,begnin
266,541.527866752082,0.7520493416472893,0.8672077845864216,0.9916721331966892,0.9653115481501906,begnin
267,309.8164237668161,0.7930192148459959,0.8905162631002288,0.9952354992807981,0.9764408642423017,begnin
268,450.4053891736067,0.507866041951202,0.7126472072149038,0.9930734569376309,0.9857257617381473,begnin
269,562.3558616271621,0.835674473631778,0.9141523251798783,0.9913518306273312,0.9444740252389666,begnin
270,330.6444186418962,0.7696827824025607,0.8773156686179501,0.9949151967114401,0.977426430363647,begnin
271,445.1983904548366,0.861339162181216,0.9280835965478627,0.9931535325799705,0.9481973047502573,begnin
272,1132.5222213324791,0.48357243822102536,0.6953937289198295,0.9825835477911531,0.9651187156022074,begnin
273,887.7932815502883,0.6327868235248312,0.7954789899958585,0.9863471029811108,0.9614042601771416,begnin
274,687.3238308776425,0.4982915052646569,0.7058976592004375,0.9894300152111825,0.978483163931011,begnin
275,968.5017616912236,0.49703003239932886,0.705003569068504,0.9851059305248482,0.9694974923158924,begnin
276,400.93890134529147,0.5477018227376564,0.7400687959491715,0.9938341755398565,0.9861803450236056,begnin
277,1171.574711723254,0.4965612167052568,0.7046709989103119,0.9819829804736067,0.9629082709506095,begnin
278,774.5410594170403,0.4969301847839268,0.7049327519586013,0.9880887482019954,0.9757555245483203,begnin
279,359.28291159513134,0.6987766744223077,0.835928629981237,0.9944747806785728,0.9813162973712952,begnin
280,255.14293721973095,0.7949351180143829,0.8915913402531358,0.9960762935253632,0.9804939606757718,begnin
